netName,util,cp,bboxArea,bboxAr,numPins,numVias
u0/u0/n448,80,1600,1.920,0.333,2,2
u0/u0/n449,80,1600,3.920,2.000,2,4
u0/u0/n450,80,1600,11.400,0.789,2,4
u0/u0/n451,80,1600,1.120,0.571,2,4
u0/u0/n452,80,1600,36.520,7.545,2,8
u0/u0/n453,80,1600,1.440,1.000,2,4
u0/u0/n454,80,1600,0.120,3.000,2,0
u0/u0/n455,80,1600,1.680,0.857,2,4
u0/u0/n456,80,1600,4.800,0.300,2,4
u0/u0/n457,80,1600,2.800,0.057,2,6
u0/u0/n458,80,1600,1.400,0.714,2,4
u0/u0/n459,80,1600,6.800,0.588,2,4
u0/u0/n460,80,1600,0.520,13.000,2,4
u0/u0/n461,80,1600,0.720,4.500,2,4
u0/u0/n462,80,1600,0.120,3.000,2,0
u0/u0/n463,80,1600,1.280,8.000,2,4
u0/u0/n464,80,1600,3.840,0.042,2,6
u0/u0/n465,80,1600,0.760,19.000,2,4
u0/u0/n466,80,1600,5.280,0.273,2,6
u0/u0/n467,80,1600,0.000,0.000,2,2
u0/u0/n468,80,1600,25.160,2.176,2,4
u0/u0/n469,80,1600,2.040,0.176,3,3
u0/u0/n470,80,1600,14.400,0.900,2,4
u0/u0/n471,80,1600,3.840,0.167,2,2
u0/u0/n472,80,1600,2.160,1.500,2,4
u0/u0/n473,80,1600,2.400,0.417,2,2
u0/u0/n474,80,1600,1.280,0.125,2,2
u0/u0/n475,80,1600,20.160,0.071,2,10
u0/u0/n476,80,1600,48.760,0.434,2,6
u0/u0/n477,80,1600,8.360,0.579,2,4
u0/u0/n478,80,1600,0.640,0.250,2,2
u0/u0/n479,80,1600,0.560,0.286,2,2
u0/u0/n480,80,1600,0.240,0.167,2,2
u0/u0/n481,80,1600,10.560,0.061,2,6
u0/u0/n482,80,1600,1.960,1.000,2,4
u0/u0/n483,80,1600,6.800,0.147,2,2
u0/u0/n484,80,1600,2.000,0.080,2,2
u0/u0/n485,80,1600,0.000,0.000,2,2
u0/u0/n486,80,1600,0.400,10.000,2,4
u0/u0/n487,80,1600,0.720,4.500,2,4
u0/u0/n488,80,1600,29.240,2.529,2,4
u0/u0/n489,80,1600,0.840,21.000,2,4
u0/u0/n490,80,1600,2.240,1.143,2,4
u0/u0/n491,80,1600,0.400,10.000,2,4
u0/u0/n492,80,1600,0.760,0.053,2,2
u0/u0/n493,80,1600,16.720,3.455,2,4
u0/u0/n494,80,1600,0.440,0.091,2,2
u0/u0/n495,80,1600,9.120,0.158,2,4
u0/u0/n496,80,1600,29.135,5.484,2,6
u0/u0/n497,80,1600,0.880,5.500,2,4
u0/u0/n498,80,1600,0.480,0.083,2,2
u0/u0/n499,80,1600,0.480,3.000,2,4
u0/u0/n500,80,1600,0.560,0.286,2,2
u0/u0/n501,80,1600,16.640,0.154,2,6
u0/u0/n502,80,1600,0.720,0.500,2,2
u0/u0/n503,80,1600,56.160,0.519,2,6
u0/u0/n504,80,1600,0.960,0.667,2,2
u0/u0/n505,80,1600,3.360,21.000,4,7
u0/u0/n506,80,1600,7.600,0.526,3,5
u0/u0/n507,80,1600,11.600,0.345,2,6
u0/u0/n508,80,1600,2.560,1.000,2,4
u0/u0/n509,80,1600,0.960,0.667,2,4
u0/u0/n510,80,1600,1.200,7.500,3,6
u0/u0/n511,80,1600,1.760,0.364,2,2
u0/u0/n512,80,1600,32.560,0.149,2,6
u0/u0/n513,80,1600,2.800,1.429,2,4
u0/u0/n514,80,1600,5.440,0.471,2,4
u0/u0/n515,80,1600,2.880,0.500,3,3
u0/u0/n516,80,1600,3.840,0.375,3,5
u0/u0/n517,80,1600,2.640,1.833,3,5
u0/u0/n518,80,1600,0.480,0.083,2,2
u0/u0/n519,80,1600,2.560,0.250,2,2
u0/u0/n520,80,1600,0.320,2.000,2,2
u0/u0/n521,80,1600,1.920,0.333,2,2
u0/u0/n522,80,1600,3.080,0.636,2,4
u0/u0/n523,80,1600,2.880,0.500,2,2
u0/u0/n524,80,1600,5.840,146.000,2,8
u0/u0/n525,80,1600,5.040,0.389,3,6
u0/u0/n526,80,1600,1.440,0.250,2,2
u0/u0/n527,80,1600,8.360,1.727,2,4
u0/u0/n528,80,1600,0.000,0.000,2,2
u0/u0/n529,80,1600,51.840,0.250,4,11
u0/u0/n530,80,1600,0.360,9.000,2,4
u0/u0/n531,80,1600,0.640,1.000,2,4
u0/u0/n532,80,1600,1.440,9.000,2,4
u0/u0/n533,80,1600,0.240,0.167,2,2
u0/u0/n534,80,1600,11.280,0.128,2,6
u0/u0/n535,80,1600,0.520,13.000,2,4
u0/u0/n536,80,1600,1.000,0.040,2,6
u0/u0/n537,80,1600,78.200,6.765,2,8
u0/u0/n538,80,1600,328.420,2.038,2,12
u0/u0/n539,80,1600,4.080,0.353,2,4
u0/u0/n540,80,1600,3.280,20.500,2,4
u0/u0/n541,80,1600,6.600,1.364,2,4
u0/u0/n542,80,1600,23.800,2.059,2,4
u0/u0/n543,80,1600,0.480,0.083,2,2
u0/u0/n544,80,1600,3.480,0.103,2,6
u0/u0/n545,80,1600,0.160,1.000,2,0
u0/u0/n546,80,1600,0.480,0.083,2,2
u0/u0/n547,80,1600,20.520,0.158,2,6
u0/u0/n548,80,1600,13.600,0.850,3,5
u0/u0/n549,80,1600,41.760,0.806,6,14
u0/u0/n550,80,1600,2.120,53.000,2,4
u0/u0/n551,80,1600,14.560,0.135,4,6
u0/u0/n552,80,1600,4.000,1.000,2,4
u0/u0/n553,80,1600,12.600,0.257,2,6
u0/u0/n554,80,1600,7.800,21.667,2,8
u0/u0/n555,80,1600,6.720,1.167,2,4
u0/u0/n556,80,1600,2.640,16.500,2,4
u0/u0/n557,80,1600,0.240,1.500,2,2
u0/u0/n558,80,1600,1.280,32.000,2,4
u0/u0/n559,80,1600,7.040,2.750,2,4
u0/u0/n560,80,1600,24.000,0.667,2,6
u0/u0/n561,80,1600,0.200,5.000,2,2
u0/u0/n562,80,1600,16.720,1.158,3,5
u0/u0/n563,80,1600,2.400,0.150,3,3
u0/u0/n564,80,1600,4.800,0.133,2,4
u0/u0/n565,80,1600,0.480,0.333,2,2
u0/u0/n566,80,1600,0.880,0.182,2,2
u0/u0/n567,80,1600,10.880,0.235,3,8
u0/u0/n568,80,1600,1.200,0.833,2,4
u0/u0/n569,80,1600,33.000,1.320,2,6
u0/u0/n570,80,1600,3.120,19.500,2,4
u0/u0/n571,80,1600,29.400,3.267,2,4
u0/u0/n572,80,1600,88.200,1.800,4,8
u0/u0/n573,80,1600,0.080,2.000,2,2
u0/u0/n574,80,1600,132.480,0.639,5,19
u0/u0/n575,80,1600,1.320,3.667,2,4
u0/u0/n576,80,1600,7.040,1.455,2,4
u0/u0/n577,80,1600,1.520,0.026,2,2
u0/u0/n578,80,1600,21.200,5.300,2,4
u0/u0/n579,80,1600,0.960,0.042,3,3
u0/u0/n580,80,1600,5.280,0.917,3,2
u0/u0/n581,80,1600,0.680,0.059,2,2
u0/u0/n582,80,1600,0.560,0.286,2,2
u0/u0/n583,80,1600,9.880,0.684,2,4
u0/u0/n584,80,1600,21.120,0.229,3,7
u0/u0/n585,80,1600,1.760,44.000,2,4
u0/u0/n586,80,1600,1.200,0.833,2,4
u0/u0/n587,80,1600,31.200,1.950,4,13
u0/u0/n588,80,1600,28.800,1.800,4,8
u0/u0/n589,80,1600,3.080,0.636,2,2
u0/u0/n590,80,1600,0.240,1.500,2,2
u0/u0/n591,80,1600,32.000,1.280,2,4
u0/u0/n592,80,1600,6.160,1.273,2,4
u0/u0/n593,80,1600,2.080,0.019,2,6
u0/u0/n594,80,1600,0.800,5.000,2,4
u0/u0/n595,80,1600,55.144,6.765,2,8
u0/u0/n596,80,1600,5.040,0.389,3,2
u0/u0/n597,80,1600,7.480,1.545,2,4
u0/u0/n598,80,1600,0.000,0.000,2,2
u0/u0/n599,80,1600,0.680,17.000,2,4
u0/u0/n600,80,1600,0.080,0.500,2,0
u0/u0/n601,80,1600,54.000,0.167,6,10
u0/u0/n602,80,1600,0.320,8.000,2,2
u0/u0/n603,80,1600,2.320,0.069,2,2
u0/u0/n604,80,1600,3.800,0.263,3,7
u0/u0/n605,80,1600,1.040,26.000,3,6
u0/u0/n606,80,1600,3.120,2.167,2,4
u0/u0/n607,80,1600,2.400,0.267,2,4
u0/u0/n608,80,1600,1.440,0.250,2,4
u0/u0/n609,80,1600,2.720,0.235,2,2
u0/u0/n610,80,1600,34.560,6.000,2,4
u0/u0/n611,80,1600,9.120,0.632,2,4
u0/u0/n612,80,1600,7.000,0.143,2,6
u0/u0/n613,80,1600,28.120,1.947,2,4
u0/u0/n614,80,1600,3.200,0.800,2,2
u0/u0/n615,80,1600,2.880,1.125,4,6
u0/u0/n616,80,1600,230.640,1.500,5,16
u0/u0/n617,80,1600,20.480,2.000,2,4
u0/u0/n618,80,1600,1.400,0.714,2,4
u0/u0/n619,80,1600,68.440,2.034,2,8
u0/u0/n620,80,1600,3.280,20.500,2,4
u0/u0/n621,80,1600,171.760,2.974,5,16
u0/u0/n622,80,1600,0.120,3.000,2,0
u0/u0/n623,80,1600,0.000,0.000,2,2
u0/u0/n624,80,1600,1.400,0.714,2,4
u0/u0/n625,80,1600,188.480,3.263,5,17
u0/u0/n626,80,1600,69.120,0.593,7,13
u0/u0/n627,80,1600,32.680,2.263,4,6
u0/u0/n628,80,1600,4.560,0.316,2,4
u0/u0/n629,80,1600,1.960,1.000,2,4
u0/u0/n630,80,1600,19.600,10.000,2,8
u0/u0/n631,80,1600,68.160,0.338,2,10
u0/u0/n632,80,1600,5.120,0.500,2,4
u0/u0/n633,80,1600,0.560,0.286,2,2
u0/u0/n634,80,1600,1.040,26.000,2,4
u0/u0/n635,80,1600,0.480,3.000,2,4
u0/u0/n636,80,1600,48.000,1.333,3,10
u0/u0/n637,80,1600,2.960,0.054,2,2
u0/u0/n638,80,1600,1.920,0.187,2,2
u0/u0/n639,80,1600,0.440,0.091,2,2
u0/u0/n640,80,1600,1.360,34.000,2,4
u0/u0/n641,80,1600,0.440,11.000,2,4
u0/u0/n642,80,1600,1.920,0.187,2,2
u0/u0/n643,80,1600,1.120,28.000,2,4
u0/u0/n644,80,1600,8.160,0.706,3,5
u0/u0/n645,80,1600,87.040,0.531,10,20
u0/u0/n646,80,1600,48.640,4.750,3,10
u0/u0/n647,80,1600,5.280,0.917,2,4
u0/u0/n648,80,1600,34.080,5.917,2,4
u0/u0/n649,80,1600,66.240,0.196,2,6
u0/u0/n650,80,1600,2.200,55.000,2,8
u0/u0/n651,80,1600,4.320,0.750,2,4
u0/u0/n652,80,1600,26.640,2.056,2,6
u0/u0/n653,80,1600,43.680,0.155,3,8
u0/u0/n654,80,1600,1.200,0.833,2,2
u0/u0/n655,80,1600,7.200,1.800,2,4
u0/u0/n656,80,1600,8.160,0.706,2,6
u0/u0/n657,80,1600,4.400,0.009,2,10
u0/u0/n658,80,1600,2.640,0.545,2,4
u0/u0/n659,80,1600,26.520,3.923,4,8
u0/u0/n660,80,1600,497.640,0.608,7,21
u0/u0/n661,80,1600,50.400,1.607,4,7
u0/u0/n662,80,1600,0.000,0.000,2,2
u0/u0/n663,80,1600,0.960,0.167,2,2
u0/u0/n664,80,1600,0.480,1.333,2,2
u0/u0/n665,80,1600,39.520,1.462,5,9
u0/u0/n666,80,1600,0.960,0.167,2,2
u0/u0/n667,80,1600,2.400,15.000,2,4
u0/u0/n668,80,1600,0.240,1.500,2,2
u0/u0/n669,80,1600,0.800,5.000,2,4
u0/u0/n670,80,1600,50.320,0.919,5,13
u0/u0/n671,80,1600,0.000,0.000,2,2
u0/u0/n672,80,1600,0.160,4.000,2,4
u0/u0/n673,80,1600,254.880,0.458,12,37
u0/u0/n674,80,1600,3.360,0.583,2,4
u0/u0/n675,80,1600,0.000,0.000,2,2
u0/u0/n676,80,1600,3.840,0.167,2,2
u0/u0/n677,80,1600,27.840,0.828,4,10
u0/u0/n678,80,1600,3.680,92.000,2,8
u0/u0/n679,80,1600,109.040,1.234,2,8
u0/u0/n680,80,1600,236.000,0.424,7,22
u0/u0/n681,80,1600,2.880,0.500,2,4
u0/u0/n682,80,1600,9.240,1.909,4,6
u0/u0/n683,80,1600,0.480,0.083,2,2
u0/u0/n684,80,1600,48.880,1.808,2,6
u0/u0/n685,80,1600,1.440,0.250,2,4
u0/u0/n686,80,1600,2.200,0.455,2,4
u0/u0/n687,80,1600,1.320,0.273,2,2
u0/u0/n688,80,1600,44.800,0.175,4,10
u0/u0/n689,80,1600,54.000,4.167,3,10
u0/u0/n690,80,1600,55.200,9.583,6,17
u0/u0/n691,80,1600,36.000,0.111,4,8
u0/u0/n692,80,1600,48.400,0.400,6,12
u0/u0/n693,80,1600,172.800,0.533,5,19
u0/u0/n694,80,1600,10.080,1.750,5,11
u0/u0/n695,80,1600,1.440,1.000,2,4
u0/u0/n696,80,1600,2.240,0.018,2,6
u0/u0/n697,80,1600,368.000,1.087,10,33
u0/u0/n698,80,1600,14.280,0.810,3,6
u0/u0/n699,80,1600,14.000,7.143,3,6
u0/u0/n700,80,1600,4.800,13.333,2,4
u0/u0/n701,80,1600,10.080,7.000,2,4
u0/u0/n702,80,1600,6.000,0.167,2,2
u0/u0/n703,80,1600,210.080,0.515,3,15
u0/u0/n704,80,1600,0.080,0.500,2,0
u0/u0/n705,80,1600,2.160,0.167,4,4
u0/u0/n706,80,1600,246.240,2.111,9,20
u0/u0/n707,80,1600,38.880,0.148,4,11
u0/u0/n708,80,1600,161.320,0.339,6,18
u0/u0/n709,80,1600,1.680,0.214,2,2
u0/u0/n710,80,1600,0.000,0.000,2,2
u0/u0/n711,80,1600,4.000,0.250,2,4
u0/u0/n712,80,1600,221.760,0.786,12,35
u0/u0/n713,80,1600,41.040,0.711,5,14
u0/u0/n714,80,1600,413.280,0.651,5,24
u0/u0/n715,80,1600,410.640,0.737,7,20
u0/u0/n716,80,1600,411.680,2.677,10,34
u0/u0/n717,80,1600,0.000,0.000,2,0
u0/u0/n718,80,1600,1.400,0.714,2,4
u0/u0/n719,80,1600,14.000,0.286,4,5
u0/u0/n720,80,1600,3.600,2.500,3,5
u0/u0/n721,80,1600,22.720,8.875,3,9
u0/u0/n722,80,1600,0.240,0.667,2,2
u0/u0/n723,80,1600,498.960,0.526,15,38
u0/u0/n724,80,1600,2.240,0.071,3,3
u0/u0/n725,80,1600,13.000,0.077,3,7
u0/u0/n726,80,1600,1.760,0.364,3,5
u0/u0/n727,80,1600,11.520,8.000,2,4
u0/u0/n728,80,1600,533.600,0.991,12,42
u0/u0/n729,80,1600,45.760,1.692,5,11
u0/u0/n730,80,1600,146.320,0.952,8,21
u0/u0/n731,80,1600,21.600,1.667,7,13
u0/u0/n732,80,1600,1.680,1.167,2,4
u0/u0/n733,80,1600,291.600,0.900,13,36
u0/u0/n734,80,1600,19.840,0.129,4,10
u0/u0/n735,80,1600,18.800,4.700,4,8
u0/u0/n736,80,1600,489.600,0.590,13,36
u0/u0/n737,80,1600,0.480,0.083,2,2
u0/u0/n738,80,1600,0.160,4.000,2,2
u0/u0/n739,80,1600,455.040,0.549,13,39
u0/u0/n740,80,1600,2.400,0.150,2,2
u0/u0/n741,80,1600,724.160,1.177,12,46
u0/u0/n742,80,1600,4.160,0.038,2,10
u0/u0/n743,80,1600,68.320,2.179,5,9
u0/u0/n744,80,1600,598.400,0.809,14,40
u0/u0/n745,80,1600,75.600,0.386,4,9
u0/u0/n746,80,1600,168.960,1.031,4,16
u0/u0/n747,80,1600,148.800,1.033,8,19
u0/u0/n748,80,1600,1.600,0.625,2,2
u0/u0/n749,80,1600,207.360,1.266,11,33
u0/u0/n750,80,1600,3.640,1.857,2,4
u0/u0/n751,80,1600,20.800,0.123,3,8
u0/u0/n752,80,1600,460.800,0.556,8,27
u0/u0/n753,80,1600,596.000,1.490,8,23
u0/u0/n754,80,1600,339.360,0.832,2,8
u0/u0/n755,80,1600,3.280,20.500,2,4
u0/u0/n756,80,1600,0.280,0.143,3,3
u0/u0/n757,80,1600,195.840,3.778,8,27
u0/u0/n758,80,1600,296.960,1.812,7,20
u0/u0/n759,80,1600,0.400,2.500,2,2
u0/u0/n760,80,1600,0.400,2.500,2,0
u0/u0/n761,80,1600,1.680,0.857,2,2
u0/u0/n762,80,1600,0.120,3.000,2,4
u0/u0/n763,80,1600,0.720,18.000,2,4
u0/u0/n764,80,1600,534.640,1.988,10,31
u0/u0/n765,80,1600,0.440,0.091,2,2
u0/u0/n766,80,1600,418.320,1.518,7,16
u0/u0/n767,80,1600,156.800,1.250,7,20
u0/u0/n768,80,1600,163.680,1.065,5,14
u0/u0/n769,80,1600,851.254,1.158,10,33
u0/u0/n770,80,1600,3.920,2.000,2,4
u0/u0/n771,80,1600,29.000,1.160,2,8
u0/u0/n772,80,1600,11.440,2.364,2,4
u0/u0/n773,80,1600,0.840,0.429,2,2
u0/u0/n774,80,1600,33.120,10.222,2,8
u0/u0/n775,80,1600,5.920,0.108,2,2
u0/u0/n776,80,1600,14.800,14.800,2,4
u0/u0/n777,80,1600,1.320,0.273,2,2
u0/u0/n778,80,1600,537.600,1.905,14,52
u0/u0/n779,80,1600,47.000,1.880,6,11
u0/u0/n780,80,1600,61.000,2.440,6,15
u0/u0/n781,80,1600,834.560,0.785,18,55
u0/u0/n782,80,1600,456.960,0.618,10,34
u0/u0/n783,80,1600,205.920,1.182,5,14
u0/u0/n784,80,1600,314.960,2.048,9,29
u0/u0/n785,80,1600,158.400,0.764,6,18
u0/u0/n787,80,1600,385.920,0.465,14,50
u0/u0/n788,80,1600,12.960,0.250,4,9
u0/u0/n789,80,1600,385.120,0.716,10,38
u0/u0/n790,80,1600,231.120,1.981,6,24
u0/u0/n791,80,1600,103.680,0.125,6,19
u0/u0/n792,80,1600,4.080,0.010,2,10
u0/u0/n793,80,1600,712.800,1.528,11,39
u0/u0/n794,80,1600,0.440,0.091,2,2
u0/u0/n795,80,1600,423.160,2.099,11,29
u0/u0/n797,80,1600,35.720,2.474,5,12
u0/u0/n798,80,1600,287.280,2.463,13,30
u0/u0/n799,80,1600,3.360,1.714,3,6
u0/u0/n800,80,1600,26.280,0.123,3,9
u0/u0/n802,80,1600,264.960,0.348,7,24
u0/u0/n804,80,1600,17.280,0.148,4,6
u0/u0/n805,80,1600,3.120,0.115,3,3
u0/u0/n807,80,1600,15.040,5.875,5,10
u0/u0/n808,80,1600,227.200,0.887,6,18
u0/u0/n809,80,1600,91.200,2.533,8,17
u0/u0/n810,80,1600,72.800,2.692,6,17
u0/u0/n811,80,1600,102.960,7.944,7,20
u0/u0/n813,80,1600,573.440,0.875,10,34
u0/u0/n814,80,1600,24.960,0.271,4,9
u0/u0/n815,80,1600,105.120,2.028,6,19
u0/u0/n816,80,1600,4.320,27.000,4,9
u0/u0/n817,80,1600,285.120,1.375,8,20
u0/u0/n818,80,1600,620.160,1.490,9,28
u0/u0/n819,80,1600,0.280,7.000,2,4
u0/u0/n820,80,1600,300.240,2.574,7,23
u0/u0/n821,80,1600,308.320,1.146,8,22
u0/u0/n822,80,1600,54.720,0.264,4,10
u0/u0/n823,80,1600,0.960,0.167,2,2
u0/u0/n824,80,1600,216.000,0.375,6,17
u0/u0/n825,80,1600,0.240,1.500,2,2
u0/u0/n826,80,1600,168.720,3.081,5,14
u0/u0/n827,80,1600,322.560,0.389,12,34
u0/u0/n828,80,1600,52.800,0.303,3,8
u0/u0/n830,80,1600,7.200,0.022,3,11
u0/u0/n831,80,1600,147.600,0.549,6,14
u0/u0/n832,80,1600,0.480,0.333,2,2
u0/u0/n833,80,1600,133.280,4.250,5,15
u0/u0/n834,80,1600,160.720,0.418,4,13
u0/u0/n835,80,1600,29.760,0.194,4,8
u0/u0/n836,80,1600,88.800,1.622,6,18
u0/u0/n837,80,1600,11.520,2.000,4,7
u0/u0/n838,80,1600,222.720,1.359,9,24
u0/u0/n839,80,1600,59.520,0.387,4,11
u0/u0/n840,80,1600,43.200,0.208,5,12
u0/u0/n841,80,1600,6.240,0.231,5,7
u0/u0/n842,80,1600,1.920,0.333,3,2
u0/u1/FE_RN_986_0,80,1600,0.586,2.297,2,2
u0/u1/FE_RN_982_0,80,1600,0.320,2.000,2,2
u0/u1/FE_RN_973_0,80,1600,0.480,0.333,2,2
u0/u1/FE_RN_3,80,1600,0.000,0.000,2,12
u0/u1/FE_RN_2,80,1600,56.440,0.205,7,12
u0/u1/FE_RN_899_0,80,1600,1.040,6.500,2,4
u0/u1/FE_RN_893_0,80,1600,0.800,5.000,2,4
u0/u1/FE_RN_870_0,80,1600,3.120,19.500,2,4
u0/u1/FE_RN_857_0,80,1600,0.480,0.083,2,2
u0/u1/FE_RN_841_0,80,1600,3.040,0.211,2,6
u0/u1/FE_RN_827_0,80,1600,2.880,2.000,2,2
u0/u1/FE_OCPN2103_w3_13,80,1600,4.160,1.625,3,5
u0/u1/FE_OCPN2008_w3_12,80,1600,114.400,0.945,8,19
u0/u1/FE_OCPN885_n784,80,1600,7.480,0.647,3,6
u0/u1/FE_OCPN884_n784,80,1600,7.600,1.900,3,6
u0/u1/FE_RN_746_0,80,1600,22.800,0.633,2,6
u0/u1/FE_RN_701_0,80,1600,0.283,1.109,2,0
u0/u1/FE_RN_700_0,80,1600,1.320,0.273,2,4
u0/u1/FE_RN_683_0,80,1600,0.080,0.500,2,0
u0/u1/FE_RN_656_0,80,1600,2.400,15.000,2,4
u0/u1/FE_RN_619_0,80,1600,2.400,0.417,2,2
u0/u1/FE_RN_553_0,80,1600,0.160,1.000,2,2
u0/u1/FE_RN_536_0,80,1600,2.400,0.417,2,2
u0/u1/FE_OCPN866_w3_11,80,1600,16.560,1.278,4,9
u0/u1/FE_RN_243_0,80,1600,1.680,10.500,2,4
u0/u1/FE_RN_242_0,80,1600,2.400,0.600,2,4
u0/u1/FE_OFN733_n,80,1600,80.640,0.875,5,14
u0/u1/FE_OFN724_n637,80,1600,0.960,24.000,2,4
u0/u1/FE_OFN640_n720,80,1600,9.680,2.000,3,5
u0/u1/FE_OFN639_n720,80,1600,322.640,0.679,9,31
u0/u1/FE_OFN620_n,80,1600,10.080,0.778,4,6
u0/u1/FE_OFN610_w3_10,80,1600,249.600,0.433,6,21
u0/u1/FE_OFN605_w3_10,80,1600,778.240,0.842,17,50
u0/u1/FE_OFN582_n679,80,1600,2.640,0.545,3,3
u0/u1/FE_OFN579_n686,80,1600,364.560,0.949,8,29
u0/u1/FE_OFN564_w3_11,80,1600,334.800,1.033,9,35
u0/u1/FE_OFN561_n749,80,1600,99.360,0.213,7,17
u0/u1/FE_OFN528_w3_12,80,1600,20.986,0.374,7,13
u0/u1/FE_OFN494_n754,80,1600,623.040,0.894,10,34
u0/u1/FE_OFN483_n757,80,1600,68.000,0.170,5,18
u0/u1/FE_OFN480_n666,80,1600,600.480,1.287,13,47
u0/u1/FE_OFN453_n778,80,1600,82.800,6.389,4,19
u0/u1/FE_OFN442_n591,80,1600,1.120,0.571,2,2
u0/u1/FE_OFN403_n770,80,1600,197.120,2.545,8,18
u0/u1/FE_OFN334_n,80,1600,99.160,0.552,6,19
u0/u1/FE_OFN325_n,80,1600,275.520,2.196,5,19
u0/u1/FE_OFN324_n,80,1600,121.360,2.216,11,29
u0/u1/FE_OFN301_FE_DBTN32_w3_8,80,1600,197.120,1.203,9,26
u0/u1/FE_OFN255_n613,80,1600,313.920,1.514,5,16
u0/u1/FE_OFN224_w3_13,80,1600,0.440,0.091,2,2
u0/u1/FE_OFN110_FE_OFN4_w3_9,80,1600,283.040,0.526,12,31
u0/u1/FE_OFN60_n746,80,1600,51.240,0.344,5,15
u0/u1/FE_DBTN34_w3_11,80,1600,25.920,0.500,5,12
u0/u1/FE_DBTN33_w3_9,80,1600,5.760,0.562,4,5
u0/u1/FE_DBTN32_w3_8,80,1600,167.040,0.806,7,18
u0/u1/n48,80,1600,617.760,1.324,12,39
u0/u1/n51,80,1600,0.400,10.000,2,4
u0/u1/n53,80,1600,13.000,1.923,2,4
u0/u1/n68,80,1600,0.280,7.000,2,2
u0/u1/n70,80,1600,5.040,0.389,2,2
u0/u1/n72,80,1600,0.960,0.167,2,2
u0/u1/n187,80,1600,3.600,0.100,2,4
u0/u1/n226,80,1600,501.660,1.548,9,36
u0/u1/n310,80,1600,508.760,2.038,12,36
u0/u1/n424,80,1600,1.400,0.714,2,2
u0/u1/n425,80,1600,0.280,7.000,2,2
u0/u1/n426,80,1600,0.280,7.000,2,2
u0/u1/n427,80,1600,436.000,0.917,7,25
u0/u1/n429,80,1600,0.000,0.000,2,6
u0/u1/n430,80,1600,1.760,0.364,2,2
u0/u1/n431,80,1600,0.720,0.500,2,2
u0/u1/n448,80,1600,7.200,0.200,2,6
u0/u1/n449,80,1600,1.080,27.000,2,4
u0/u1/n450,80,1600,2.320,0.069,2,6
u0/u1/n451,80,1600,10.240,1.000,2,4
u0/u1/n452,80,1600,3.480,87.000,2,8
u0/u1/n453,80,1600,0.280,0.143,2,2
u0/u1/n454,80,1600,1.400,35.000,2,8
u0/u1/n455,80,1600,0.840,0.429,2,4
u0/u1/n456,80,1600,5.200,1.300,2,4
u0/u1/n457,80,1600,31.960,0.362,2,6
u0/u1/n458,80,1600,3.080,0.636,2,4
u0/u1/n459,80,1600,1.600,40.000,2,4
u0/u1/n460,80,1600,3.080,0.636,2,4
u0/u1/n461,80,1600,0.160,1.000,2,2
u0/u1/n462,80,1600,8.640,1.500,2,4
u0/u1/n463,80,1600,0.160,4.000,2,2
u0/u1/n464,80,1600,3.080,0.636,2,4
u0/u1/n465,80,1600,10.080,5.143,2,4
u0/u1/n466,80,1600,45.760,9.455,2,8
u0/u1/n467,80,1600,0.000,0.000,2,2
u0/u1/n468,80,1600,0.720,2.000,2,2
u0/u1/n469,80,1600,0.560,0.286,2,2
u0/u1/n470,80,1600,0.480,0.083,2,2
u0/u1/n471,80,1600,0.120,3.000,2,0
u0/u1/n472,80,1600,3.960,0.818,2,4
u0/u1/n473,80,1600,0.480,1.333,2,2
u0/u1/n474,80,1600,5.720,1.182,2,4
u0/u1/n475,80,1600,33.000,6.818,3,6
u0/u1/n476,80,1600,3.360,0.583,2,4
u0/u1/n477,80,1600,0.800,0.050,2,2
u0/u1/n478,80,1600,0.440,0.091,2,4
u0/u1/n479,80,1600,31.360,12.250,2,12
u0/u1/n480,80,1600,56.840,1.690,2,6
u0/u1/n481,80,1600,2.560,0.250,2,2
u0/u1/n482,80,1600,387.960,3.453,2,12
u0/u1/n483,80,1600,1.120,0.571,2,4
u0/u1/n484,80,1600,1.200,0.300,2,2
u0/u1/n485,80,1600,0.960,2.667,2,4
u0/u1/n486,80,1600,0.480,0.333,2,8
u0/u1/n487,80,1600,7.600,0.132,2,6
u0/u1/n488,80,1600,0.320,8.000,2,4
u0/u1/n489,80,1600,46.720,0.219,2,6
u0/u1/n490,80,1600,0.640,16.000,2,4
u0/u1/n491,80,1600,0.080,0.500,2,4
u0/u1/n492,80,1600,0.000,0.000,2,2
u0/u1/n493,80,1600,2.080,13.000,2,4
u0/u1/n494,80,1600,0.400,0.400,2,2
u0/u1/n495,80,1600,0.000,0.000,2,4
u0/u1/n496,80,1600,22.560,0.255,2,6
u0/u1/n497,80,1600,4.760,2.429,2,4
u0/u1/n498,80,1600,1.520,0.105,2,2
u0/u1/n499,80,1600,0.840,0.429,2,2
u0/u1/n500,80,1600,1.120,0.571,2,2
u0/u1/n501,80,1600,0.400,2.500,2,4
u0/u1/n502,80,1600,7.185,0.471,2,6
u0/u1/n503,80,1600,17.920,1.750,2,6
u0/u1/n504,80,1600,12.320,2.545,2,4
u0/u1/n505,80,1600,0.400,2.500,2,2
u0/u1/n506,80,1600,11.560,1.000,2,4
u0/u1/n507,80,1600,3.520,0.011,2,6
